station_id, time UTC, AtmosphericPressure mb, WindDirection degrees, WindSpeed kn, Gust kn, AirTemperature degree C, RelativeHumidity percent
M4, 2007-05-19T20:00:00Z,1006.4,230,19,27,9.9,86
M4, 2007-05-19T21:00:00Z,1007,260,16,24,9.7,84
M4, 2007-05-19T22:00:00Z,1008,250,17,25,9.7,84
M4, 2007-05-19T23:00:00Z,1008.4,250,18,25,10,79
M4, 2007-05-20T00:00:00Z,1008.6,230,14,25,9,82
M4, 2007-05-20T01:00:00Z,1009,210,11, NaN,9.3, NaN
M4, 2007-05-20T02:00:00Z,1009.4,240,16,24,10,78
M4, 2007-05-20T03:00:00Z,1009.4,240,15,24,10.4,75
M4, 2007-05-20T04:00:00Z,1009.6,240,18,23,10.4,72
M4, 2007-05-20T05:00:00Z,1009.6,230,18,23,10.3,72
M4, 2007-05-20T06:00:00Z,1010.2,230,17,25,10.1,75
M4, 2007-05-20T07:00:00Z,1010.8,240,15,21,10.1,75
M4, 2007-05-20T08:00:00Z,1011.4,240,14,21,10,75
M4, 2007-05-20T09:00:00Z,1012.2,240,16,22,9.7,80
M4, 2007-05-20T10:00:00Z,1012.6,250,8,20,9.5,82
M4, 2007-05-20T11:00:00Z,1011.6,270,12,18,10.7,75
M4, 2007-05-20T12:00:00Z,1014.6,240,9,20,10.5,77
M4, 2007-05-20T13:00:00Z,1014.6,250,13,18,10.6,75
M4, 2007-05-20T14:00:00Z,1015,260,12,18,10.6,70
M4, 2007-05-20T15:00:00Z,1015.6,260,12,16,10.8,72
M4, 2007-05-20T16:00:00Z,1015.8,250,12,16,11,71
M4, 2007-05-20T17:00:00Z,1016.2,270,10,16,11.1,74
M4, 2007-05-20T18:00:00Z,1016.6,270,11,16,10.8,72
M4, 2007-05-20T19:00:00Z,1016.8,270,10,16,11,71
M4, 2007-05-20T20:00:00Z,1017.2,270,9,12,10.9,72
M4, 2007-05-20T21:00:00Z,1018,260,9,14,10.7,72
M4, 2007-05-20T22:00:00Z,1018.6,250,9,14,10.8,73
M4, 2007-05-20T23:00:00Z,1018.8,240,11,16,10.7,74
M4, 2007-05-21T00:00:00Z,1018.8,240,10,16,10.8,74
M4, 2007-05-21T01:00:00Z,1018.6,240,11,16,10.7,75
M4, 2007-05-21T02:00:00Z,1018.4,230,11,16,10.7,75
M4, 2007-05-21T03:00:00Z,1018.2,220,12,16,10.8,75
M4, 2007-05-21T04:00:00Z,1018.2,220,13,18,10.6,76
M4, 2007-05-21T05:00:00Z,1018.2,220,14,18,10.7,73
M4, 2007-05-21T06:00:00Z,1018.4,210,13,18,10.9,67
M4, 2007-05-21T07:00:00Z,1018.2,190,15,20,10.9,73
M4, 2007-05-21T08:00:00Z,1018.2,200,17,21,10.7,74
M4, 2007-05-21T09:00:00Z,1017.8,210,19,25,10.9,75
M4, 2007-05-21T10:00:00Z,1017.6,210,19,28,10.9,72
M4, 2007-05-21T11:00:00Z,1017.2,200,22,27,10.9,75
M4, 2007-05-21T12:00:00Z,1017.2,200,23,31,10.9,73
M4, 2007-05-21T13:00:00Z,1015.6,200,26,33,10.9,77
M4, 2007-05-21T14:00:00Z,1015.2,200,27,35,10.4,77
M4, 2007-05-21T15:00:00Z,1013.6,200,28,35,11.3,79
M4, 2007-05-21T16:00:00Z,1014,200,28,35,11.3,81
M4, 2007-05-21T17:00:00Z,1014,210,29,37,11.5,81
M4, 2007-05-21T18:00:00Z,1013,210,29,37,10.8,89
M4, 2007-05-21T19:00:00Z, NaN,200,29,41,10.7,94
M4, 2007-05-21T20:00:00Z,1011.6,210,29,39,10.9,94
M4, 2007-05-21T21:00:00Z,1012.6,220,25,35,11.2,94
M4, 2007-05-21T22:00:00Z,1013.6,290,20,37,10.2,90
M4, 2007-05-21T23:00:00Z,1014.6,280,19,25,10.3,79
M4, 2007-05-22T00:00:00Z,1015,260,17,25,10.5,75
M4, 2007-05-22T01:00:00Z,1015.8,260,19,25,10.7,68
M4, 2007-05-22T02:00:00Z,1016.2,260,19,28,10.4,68
M4, 2007-05-22T03:00:00Z,1016.6,250,18,25,10.4,66
M4, 2007-05-22T04:00:00Z,1016.8,250,19,25,10.6,66
M4, 2007-05-22T05:00:00Z,1017.2,250,17,25,10.5,68
M4, 2007-05-22T06:00:00Z,1018,250,20,25,10.6,65
M4, 2007-05-22T07:00:00Z,1018.4,250,18,25,10.7,64
M4, 2007-05-22T08:00:00Z,1018.8,250,16,23,10.7,68
M4, 2007-05-22T09:00:00Z,1018.8,240,15,20,10.8,68
M4, 2007-05-22T10:00:00Z,1019.4,240,16,21,10.8,70
M4, 2007-05-22T11:00:00Z,1019.8,240,15,21,11,66
M4, 2007-05-22T12:00:00Z,1019.2,230,16,20,11.1,72
M4, 2007-05-22T13:00:00Z,1020.2,230,16,20,10.9,70
M4, 2007-05-22T14:00:00Z,1018.8,220,16,20,11.1,72
M4, 2007-05-22T15:00:00Z,1021,210,17,21,11.2,75
M4, 2007-05-22T16:00:00Z,1018.4,220,17,23,11,75
M4, 2007-05-22T17:00:00Z,1019,210,17,21,11.1,76
M4, 2007-05-22T18:00:00Z,1019,210,18,23,11.3,81
M4, 2007-05-22T19:00:00Z,1018.8,210,19,27,11.4,78
M4, 2007-05-22T20:00:00Z,1018.4,200,20,25,11.4,85
M4, 2007-05-22T21:00:00Z,1018.2,190,19,27,11,93
M4, 2007-05-22T22:00:00Z,1017.8,200,21,27,11.5,95
M4, 2007-05-22T23:00:00Z,1017.6,220,21,28,11.7,96
M4, 2007-05-23T00:00:00Z,1017.8,220,19,25,11.8,96
M4, 2007-05-23T01:00:00Z,1017.6,230,20,26,11.8,96
M4, 2007-05-23T02:00:00Z,1017.4,230,20,29,11.8,95
M4, 2007-05-23T03:00:00Z,1017.2,230,19,27,11.8,95
M4, 2007-05-23T04:00:00Z,1017.6,230,19,25,11.8,96
M4, 2007-05-23T05:00:00Z,1017.8,230,16,23,11.7,96
M4, 2007-05-23T06:00:00Z,1018.2,240,20,25,11.5,94
M4, 2007-05-23T07:00:00Z,1018.4,240,17,27,11.5,94
M4, 2007-05-23T08:00:00Z,1019.2,240,13,21,11.5,95
M4, 2007-05-23T09:00:00Z,1019.2,230,16,20,11.7,93
M4, 2007-05-23T10:00:00Z,1019.4,230,14,20,11.8,92
M4, 2007-05-23T11:00:00Z,1019.2,230,15,21,11.8,91
M4, 2007-05-23T12:00:00Z,1019.4,220,14,19,11.9,92
M4, 2007-05-23T14:00:00Z,1019.8,230,12,20,11.7,94
M4, 2007-05-23T15:00:00Z,1019.8,220,15,20,11.8,94
M4, 2007-05-23T16:00:00Z,1019.4,230,15,20,11.8,94
M4, 2007-05-23T17:00:00Z,1019.2,230,14,20,11.8,96
M4, 2007-05-23T18:00:00Z,1019.2,220,13,19,11.8,96
M4, 2007-05-23T19:00:00Z,1018.8,220,14,18,11.7,96
M4, 2007-05-23T20:00:00Z,1018.8,230,14,20,11.7,96
M4, 2007-05-23T21:00:00Z,1018.6,220,14,18,11.6,96
M4, 2007-05-23T22:00:00Z,1018.6,230,15,20,11.6,97
M4, 2007-05-23T23:00:00Z,1018.2,230,14,20,11.6,97
M4, 2007-05-24T00:00:00Z,1018,230,16,20,11.4,97
M4, 2007-05-24T01:00:00Z,1017.2,230,17,21,11.4,96
M4, 2007-05-24T02:00:00Z,1016.8,220,16,21,11.6,96
M4, 2007-05-24T03:00:00Z,1015.8,220,17,23,11.6,96
M4, 2007-05-24T04:00:00Z,1015.2,220,18,27,11.6,94
M4, 2007-05-24T05:00:00Z,1015.2,220,17,23,11.5,96
M4, 2007-05-24T06:00:00Z,1015,230,19,25,11.7,94
M4, 2007-05-24T07:00:00Z,1014.2,210,17,23,11.5,96
M4, 2007-05-24T08:00:00Z,1013.8,210,18,21,11.6,97
M4, 2007-05-24T09:00:00Z,1013.4,220,17,23,11.7,96
M4, 2007-05-24T10:00:00Z,1013,230,16,23,11.7,96
M4, 2007-05-24T11:00:00Z,1012.6,240,15,21,11.6,96
M4, 2007-05-24T12:00:00Z,1012.8,250,15,20,11.6,96
M4, 2007-05-24T13:00:00Z,1012.6,290,12,18,11.3,96
M4, 2007-05-24T14:00:00Z,1013.2,300,13,18,11.5,92
M4, 2007-05-24T15:00:00Z,1013.6,300,11,18,11.6,90
M4, 2007-05-24T16:00:00Z,1013.6,290,11,16,11.5,89
M4, 2007-05-24T17:00:00Z,1013.6,290,15,20,11.5,85
M4, 2007-05-24T18:00:00Z,1013.6,300,16,20,11,82
M4, 2007-05-24T19:00:00Z,1013.6,290,17,21,10.8,77
M4, 2007-05-24T20:00:00Z,1013.8,270,19,25,10.9,70
M4, 2007-05-24T21:00:00Z,1013.8,280,15,21,10.7,70
M4, 2007-05-24T22:00:00Z,1013.8,280,17,21,10.6,65
M4, 2007-05-24T23:00:00Z,1013.6,270,16,23,10.7,66
M4, 2007-05-25T00:00:00Z,1013.2,260,19,27,10.7,66
M4, 2007-05-25T01:00:00Z,1012.8,270,18,29,9.8,74
M4, 2007-05-25T02:00:00Z,1010.8,260,15,29,10.2,68
M4, 2007-05-25T03:00:00Z,1012.2,290,16,23,9.7,76
M4, 2007-05-25T04:00:00Z,1012,270,18,21,9.8,69
M4, 2007-05-25T05:00:00Z,1012,280,17,23,9.7,69
M4, 2007-05-25T06:00:00Z,1012,260,14,25,9.5,74
M4, 2007-05-25T07:00:00Z,1011.8,270,16,21,9.9,68
M4, 2007-05-25T08:00:00Z,1012,270,15,29,9.7,74
M4, 2007-05-25T09:00:00Z,1012,290,16,23,9.1,71
M4, 2007-05-25T10:00:00Z,1011.8,270,15,20,9.6,70
M4, 2007-05-25T11:00:00Z,1011.6,270,16,27,9.6,69
M4, 2007-05-25T12:00:00Z,1011.6,260,10,31,8.7,71
M4, 2007-05-25T13:00:00Z,1011.4,260,15,20,9.9,70
M4, 2007-05-25T14:00:00Z,1012.2,270,17,24,9.9,66
M4, 2007-05-25T15:00:00Z,1011.2,240,16,27,9.4,72
M4, 2007-05-25T16:00:00Z,1011.6,270,17,23,9.9,70
M4, 2007-05-25T17:00:00Z,1010.8,270,16,29,9.8,67
M4, 2007-05-25T18:00:00Z,1010.8,260,15,27,10,68
M4, 2007-05-25T19:00:00Z, NaN,260,21,33,8.4,73
M4, 2007-05-25T20:00:00Z,1010.4,260,17,23,10,66
M4, 2007-05-25T21:00:00Z,1010.2,260,18,33,10,69
M4, 2007-05-25T22:00:00Z,1010,250,18,29,9.7,72
M4, 2007-05-25T23:00:00Z,1009.8,270,15,29,9.6,74
M4, 2007-05-26T00:00:00Z,1009.6,270,19,27,9.8,71
M4, 2007-05-26T01:00:00Z,1009.2,280,19,28,9.3,70
M4, 2007-05-26T02:00:00Z,1008.6,280,17,25,9.9,66
M4, 2007-05-26T03:00:00Z,1008.4,290,19,29,8.6,73
M4, 2007-05-26T04:00:00Z,1008,270,10,25,9.3,70
M4, 2007-05-26T05:00:00Z,1008,290,13,18,9.4,66
M4, 2007-05-26T06:00:00Z,1008,320,14,20,8.9,68
M4, 2007-05-26T07:00:00Z,1008,310,14,21,8,73
M4, 2007-05-26T08:00:00Z,1007.8,310,13,20,8.7,69
M4, 2007-05-26T09:00:00Z,1007.2,280,9,14,9,63
M4, 2007-05-26T10:00:00Z,1007,270,8,14,9.3,67
M4, 2007-05-26T11:00:00Z,1006.8,310,9,14,9.5,66
M4, 2007-05-26T12:00:00Z,1006.4,300,6,16,9.3,61
M4, 2007-05-26T13:00:00Z,1006.2,300,7,12,9.3,63
M4, 2007-05-26T14:00:00Z,1006,320,10,20,8.4,66
M4, 2007-05-26T15:00:00Z,1006,90,8,18,7.9,72
M4, 2007-05-26T16:00:00Z,1005.4,90,4,12,9.2,63
M4, 2007-05-26T17:00:00Z,1004.4,340,7,12,9.1,66
M4, 2007-05-26T18:00:00Z,1004.8,30,5,10,9.2,68
M4, 2007-05-26T19:00:00Z,1003.4,360,8,12,9.3,64
M4, 2007-05-26T20:00:00Z,1004.6,30,9,14,9.5,64
M4, 2007-05-26T21:00:00Z,1003.4,30,12,16,9.5,67
M4, 2007-05-26T22:00:00Z,1003.2,30,14,18,9.5,66
M4, 2007-05-26T23:00:00Z,1005.4,50,13,21,9.6,64
M4, 2007-05-27T00:00:00Z,1005.4,70,13,22,9.7,69
M4, 2007-05-27T01:00:00Z,1005.6,50,13,21,9.7,70
M4, 2007-05-27T02:00:00Z,1006,50,19,24,9.4,69
M4, 2007-05-27T03:00:00Z,1006.6,40,17,25,9.7,65
M4, 2007-05-27T04:00:00Z,1007,40,26,33,8.3,72
M4, 2007-05-27T05:00:00Z,1007.6,40,18,34,9.3,65
M4, 2007-05-27T06:00:00Z,1008.4,40,19,27,9.7,64
M4, 2007-05-27T07:00:00Z,1009.2,40,21,27,9.6,65
M4, 2007-05-27T08:00:00Z,1010,40,21,28,9.7,62
M4, 2007-05-27T09:00:00Z,1010.8,30,21,27,9.8,60
M4, 2007-05-27T10:00:00Z,1011.4,20,21,27,9.7,66
M4, 2007-05-27T11:00:00Z,1012,30,20,27,9.9,61
M4, 2007-05-27T12:00:00Z,1012.6,30,19,25,9.9,64
M4, 2007-05-27T13:00:00Z,1013.2,20,20,25,9.9,62
M4, 2007-05-27T14:00:00Z,1014,10,21,28,9.7,72
M4, 2007-05-27T15:00:00Z,1014.2,10,18,24,10,66
M4, 2007-05-27T16:00:00Z,1014.6,20,18,25,9.9,68
M4, 2007-05-27T17:00:00Z,1015.6,20,17,23,10,67
M4, 2007-05-27T18:00:00Z,1015.2,20,17,23,10,67
M4, 2007-05-27T19:00:00Z,1016.2,30,15,24,10,70
M4, 2007-05-27T20:00:00Z,1015.8,20,18,21,10.1,67
M4, 2007-05-27T21:00:00Z,1017.4,360,15,23,10,68
M4, 2007-05-27T22:00:00Z,1017.2,30,16,21,10.1,62
M4, 2007-05-27T23:00:00Z,1017.2,20,17,21,10,63
M4, 2007-05-28T00:00:00Z,1016.6,10,16,23,9.9,65
M4, 2007-05-28T01:00:00Z,1016.2,10,17,23,9.8,65
M4, 2007-05-28T02:00:00Z,1016,10,15,22,9.7,69
M4, 2007-05-28T03:00:00Z,1015.6,360,16,24,9.8,69
M4, 2007-05-28T04:00:00Z,1015.6,350,15,21,9.5,70
M4, 2007-05-28T05:00:00Z,1015.6,360,14,21,9.7,69
M4, 2007-05-28T06:00:00Z,1015.8,30,15,20,9.8,67
M4, 2007-05-28T07:00:00Z,1016.2,30,15,20,9.7,65
M4, 2007-05-28T08:00:00Z,1016.8,40,16,21,9.5,66
M4, 2007-05-28T09:00:00Z,1016.8,40,15,23,9.6,63
M4, 2007-05-28T10:00:00Z,1016.8,50,15,20,9.7,64
M4, 2007-05-28T11:00:00Z,1016.8,40,13,21,9.4,71
M4, 2007-05-28T12:00:00Z,1017,40,14,20,9.3,62
M4, 2007-05-28T13:00:00Z,1016.8,40,17,25,8.6,69
M4, 2007-05-28T14:00:00Z,1016.4,50,11,21,9.5,70
M4, 2007-05-28T15:00:00Z,1016.4,40,13,18,9.8,66
M4, 2007-05-28T16:00:00Z,1016.2,30,12,18,9.7,62
M4, 2007-05-28T17:00:00Z,1015,30,12,18,9.7,62
M4, 2007-05-28T18:00:00Z,1016.2,20,13,18,9.5,72
M4, 2007-05-28T19:00:00Z,1016.2,30,12,18,9.9,68
M4, 2007-05-28T20:00:00Z,1015.6,30,13,18,9.8,68
M4, 2007-05-28T21:00:00Z,1014.2,30,12,16,10,67
M4, 2007-05-28T22:00:00Z,1014.8,30,11,16,10,66
M4, 2007-05-28T23:00:00Z,1015.4,50,20,25,8.5,69
M4, 2007-05-29T00:00:00Z,1014.8,60,10,20,9.3,66
M4, 2007-05-29T01:00:00Z,1014.4,40,11,14,9.8,63
M4, 2007-05-29T02:00:00Z,1014,30,10,16,9.7,57
M4, 2007-05-29T03:00:00Z,1013.6,20,11,16,9.7,63
M4, 2007-05-29T04:00:00Z,1013.6,330,9,18,9,63
M4, 2007-05-29T05:00:00Z,1013.2,40,11,16,9.4,67
M4, 2007-05-29T06:00:00Z,1013.2,40,12,16,9.4,63
M4, 2007-05-29T07:00:00Z,1013.2,50,13,20,9.3,70
M4, 2007-05-29T08:00:00Z,1013.4,40,12,20,9.4,67
M4, 2007-05-29T09:00:00Z,1013.4,60,10,16,9.5,70
M4, 2007-05-29T10:00:00Z,1013.2,70,9,18,9.5,66
M4, 2007-05-29T11:00:00Z,1013,60,11,16,9.7,63
M4, 2007-05-29T12:00:00Z,1011.4,50,10,14,9.7,64
M4, 2007-05-29T13:00:00Z,1012,60,10,16,9.8,62
M4, 2007-05-29T14:00:00Z,1011.8,70,9,14,9.7,63
M4, 2007-05-29T15:00:00Z,1011.2,60,9,12,9.8,67
M4, 2007-05-29T16:00:00Z,1010.8,70,10,14,9.9,62
M4, 2007-05-29T17:00:00Z,1010.6,70,11,16,10,66
M4, 2007-05-29T18:00:00Z,1010,60,12,16,10,71
M4, 2007-05-29T19:00:00Z,1009.6,60,13,18,9.9,70
M4, 2007-05-29T20:00:00Z,1007.4,50,14,18,10.1,72
M4, 2007-05-29T21:00:00Z,1007.6,60,14,18,10,72
M4, 2007-05-29T22:00:00Z,1007.8,70,14,18,10.3,73
M4, 2007-05-29T23:00:00Z,1007.4,70,12,18,10,72
M4, 2007-05-30T00:00:00Z,1006.8,70,12,16,9.9,71
M4, 2007-05-30T01:00:00Z,1006.4,70,13,16,9.9,73
M4, 2007-05-30T02:00:00Z,1004.4,80,11,17,9.7,75
M4, 2007-05-30T03:00:00Z,1003.4,90,10,14,9.5,73
M4, 2007-05-30T04:00:00Z,1003.2,80,10,12,9.5,73
M4, 2007-05-30T05:00:00Z,1001.8,90,9,12,9.6,72
M4, 2007-05-30T06:00:00Z,1001.2,90,9,12,9.7,72
M4, 2007-05-30T07:00:00Z,1000.6,80,8,12,9.7,72
M4, 2007-05-30T08:00:00Z,999.8,90,8,11,9.7,72
M4, 2007-05-30T09:00:00Z,999.2,90,7,10,9.7,72
M4, 2007-05-30T10:00:00Z,998.6,70,8,12,9.9,72
M4, 2007-05-30T11:00:00Z,998.2,70,8,12,9.9,72
M4, 2007-05-30T12:00:00Z,997.8,80,9,12,10,67
M4, 2007-05-30T13:00:00Z,996.8,70,5,10,10.3,63
M4, 2007-05-30T14:00:00Z,996.6,60,9,12,10.4,64
M4, 2007-05-30T15:00:00Z,996,50,6,12,10.5,65
M4, 2007-05-30T16:00:00Z,995.6,50,7,10,10.5,65
M4, 2007-05-30T17:00:00Z,995.2,40,6,10,10.7,63
M4, 2007-05-30T18:00:00Z,993.6,20,6,10,10.8,66
M4, 2007-05-30T19:00:00Z,994,350,5,8,11.3,64
M4, 2007-05-30T20:00:00Z,994.6,350,4,8,11.4,62
M4, 2007-05-30T21:00:00Z,993.8,250,3,6,10.7,65
M4, 2007-05-30T22:00:00Z,994.6,250,4,6,10.7,69
M4, 2007-05-30T23:00:00Z,994.6,210,6,8,10.8,68
M4, 2007-05-31T00:00:00Z,994.6,220,8,11,10.9,69
M4, 2007-05-31T01:00:00Z,994.8,220,9,14,10.9,70
M4, 2007-05-31T02:00:00Z,995.2,220,11,15,11.1,70
M4, 2007-05-31T03:00:00Z,995.4,210,12,16,11,74
M4, 2007-05-31T04:00:00Z,996,200,12,16,11.1,75
M4, 2007-05-31T05:00:00Z,996.6,200,12,16,11.1,72
M4, 2007-05-31T06:00:00Z,997.6,190,13,18,11.3,75
M4, 2007-05-31T07:00:00Z,998.4,180,11,16,11.4,74
M4, 2007-05-31T08:00:00Z,999.6,170,11,16,11.6,73
M4, 2007-05-31T09:00:00Z,1000.4,150,14,18,11.5,70
M4, 2007-05-31T10:00:00Z,1001.4,170,9,18,11.3,76
M4, 2007-05-31T11:00:00Z,1002.2,170,12,16,11.4,78
M4, 2007-05-31T12:00:00Z,1002.8,160,10,14,11.8,79
M4, 2007-05-31T13:00:00Z,1003.6,160,8,14,11.9,78
M4, 2007-05-31T14:00:00Z,1004,150,8,12,12.1,78
M4, 2007-05-31T15:00:00Z,1004.4,170,7,12,12.2,80
M4, 2007-05-31T16:00:00Z,1005,180,6,11,12.2,80
M4, 2007-05-31T17:00:00Z,1005.6,140,6,8,12.3,82
M4, 2007-05-31T18:00:00Z,1006.2,160,6,8,12.5,80
M4, 2007-05-31T19:00:00Z,1006.8,210,7,10,12.5,79
M4, 2007-05-31T20:00:00Z,1007.4,180,5,8,12.3,79
M4, 2007-05-31T21:00:00Z,1008.4,190,5,8,12.3,85
M4, 2007-05-31T22:00:00Z,1009,210,6,11,12.3,84
M4, 2007-05-31T23:00:00Z,1009.6,220,7,10,12.1,85
M4, 2007-06-01T00:00:00Z,1009.8,210,8,12,12,82
M4, 2007-06-01T01:00:00Z,1010,200,9,13,12,82
M4, 2007-06-01T02:00:00Z,1010.6,210,9,12,12.1,83
M4, 2007-06-01T03:00:00Z,1010.6,190,8,12,12.1,85
M4, 2007-06-01T04:00:00Z,1011,180,8,12,12,86
M4, 2007-06-01T05:00:00Z,1011.6,160,8,12,12.1,87
M4, 2007-06-01T06:00:00Z,1012,160,9,12,12,87
M4, 2007-06-01T07:00:00Z,1012.6,160,9,12,12.2,86
M4, 2007-06-01T08:00:00Z,1013,150,11,14,12.2,84
M4, 2007-06-01T09:00:00Z,1013.4,150,10,14,12.1,85
M4, 2007-06-01T10:00:00Z,1014,140,13,16,12.3,82
M4, 2007-06-01T11:00:00Z,1014.2,150,12,16,12.2,83
M4, 2007-06-01T12:00:00Z,1014.2,150,12,16,12.7,82
M4, 2007-06-01T13:00:00Z,1014,120,13,17,12.9,83
M4, 2007-06-01T14:00:00Z,1014,130,11,16,13.2,82
M4, 2007-06-01T15:00:00Z,1013.8,140,9,16,13.5,86
M4, 2007-06-01T16:00:00Z,1013.6,160,8,14,13.5,86
M4, 2007-06-01T17:00:00Z, NaN,130,6,8,13.3,88
M4, 2007-06-01T18:00:00Z,1012.6,130,6,8,13.3,89
M4, 2007-06-01T19:00:00Z,1012.2,130,7,9,13.2,88
M4, 2007-06-01T20:00:00Z,1011.8,160,19,21,14.8,78
M4, 2007-06-01T21:00:00Z,1011.8,160,18,23,14.3,80
M4, 2007-06-01T22:00:00Z,1011.8,150,19,25,13.9,83
M4, 2007-06-01T23:00:00Z,1011.6,150,23,33,12.9,89
M4, 2007-06-02T00:00:00Z,1011.2,150,28,35,12.6,92
M4, 2007-06-02T01:00:00Z,1011,140,28,35,12.7,92
M4, 2007-06-02T02:00:00Z,1010,150,27,38,12.9,92
M4, 2007-06-02T03:00:00Z,1010,150,25,35,12.8,93
M4, 2007-06-02T04:00:00Z,1010,160,23,29,12.9,93
M4, 2007-06-02T05:00:00Z,1010,150,20,27,12.8,95
M4, 2007-06-02T06:00:00Z,1010.4,160,18,25,12.9,96
M4, 2007-06-02T07:00:00Z,1010.6,160,19,25,12.9,96
M4, 2007-06-02T08:00:00Z,1010.6,160,17,23,12.9,96
M4, 2007-06-02T09:00:00Z,1011,160,16,21,12.9,96
M4, 2007-06-02T10:00:00Z,1011.2,170,18,21,13,96
M4, 2007-06-02T11:00:00Z,1011.2,170,16,21,12.9,96
M4, 2007-06-02T12:00:00Z,1011.2,170,17,21,13,96
M4, 2007-06-02T13:00:00Z,1011.4,180,20,27,13.1,96
M4, 2007-06-02T14:00:00Z,1012,180,23,29,12.9,96
M4, 2007-06-02T15:00:00Z,1010.2,190,18,30,12.7,96
M4, 2007-06-02T16:00:00Z,1013.2,190,17,21,12.7,96
M4, 2007-06-02T17:00:00Z,1013.6,180,16,20,12.8,94
M4, 2007-06-02T18:00:00Z,1014.2,200,19,25,12.9,94
M4, 2007-06-02T19:00:00Z,1014.6,190,16,22,12.9,92
M4, 2007-06-02T20:00:00Z,1015.2,190,15,20,12.6,94
M4, 2007-06-02T21:00:00Z,1015.8,190,16,20,12.5,94
M4, 2007-06-02T22:00:00Z,1016.8,190,15,20,12.5,95
M4, 2007-06-02T23:00:00Z,1017.4,190,14,20,12.4,95
M4, 2007-06-03T00:00:00Z,1017.6,190,10,16,12.2,95
M4, 2007-06-03T01:00:00Z,1017.8,200,12,16,12.2,95
M4, 2007-06-03T02:00:00Z,1018.2,220,10,16,12.3,96
M4, 2007-06-03T03:00:00Z,1018.8,250,10,14,12.2,92
M4, 2007-06-03T04:00:00Z,1019.2,290,11,14,11.9,86
M4, 2007-06-03T05:00:00Z,1019.8,280,10,14,11.8,85
M4, 2007-06-03T06:00:00Z,1020.4,300,9,12,11.8,81
M4, 2007-06-03T07:00:00Z,1020.8,290,8,12,11.7,80
M4, 2007-06-03T08:00:00Z,1021.6,280,8,12,11.8,78
M4, 2007-06-03T09:00:00Z,1022,280,8,12,11.9,77
M4, 2007-06-03T10:00:00Z,1022.8,270,7,12,12,78
M4, 2007-06-03T11:00:00Z,1023.4,280,8,10,12.2,77
M4, 2007-06-03T12:00:00Z,1024,280,8,10,12.1,76
M4, 2007-06-03T13:00:00Z,1024.8,260,8,12,12.3,77
M4, 2007-06-03T14:00:00Z,1025.4,270,9,12,12.4,79
M4, 2007-06-03T15:00:00Z,1026,270,9,12,12.5,81
M4, 2007-06-03T16:00:00Z,1026.4,280,10,12,12.5,80
M4, 2007-06-03T17:00:00Z,1026,280,10,12,12.6,81
M4, 2007-06-03T18:00:00Z,1028.4,280,9,12,12.6,81
M4, 2007-06-03T19:00:00Z,1026.4,300,6,12,12.6,82
M4, 2007-06-03T20:00:00Z,1027.4,310,8,12,12.5,82
M4, 2007-06-03T21:00:00Z,1028.6,320,9,12,12.4,81
M4, 2007-06-03T22:00:00Z,1029.4,330,9,12,12.2,81
M4, 2007-06-03T23:00:00Z,1030,320,9,12,12.3,80
M4, 2007-06-04T00:00:00Z,1030,330,8,12,12.1,81
M4, 2007-06-04T01:00:00Z,1030.2,330,8,11,12.2,81
M4, 2007-06-04T02:00:00Z,1030.6,330,8,12,12,80
M4, 2007-06-04T03:00:00Z,1030.6,350,8,11,11.8,80
M4, 2007-06-04T04:00:00Z,1030.8,350,8,11,11.9,80
M4, 2007-06-04T05:00:00Z,1031.2,350,7,11,11.8,79
M4, 2007-06-04T06:00:00Z,1031.4,10,7,10,12,79
M4, 2007-06-04T07:00:00Z,1031.6,10,8,12,11.8,79
M4, 2007-06-04T08:00:00Z,1031.8,40,8,12,11.8,79
M4, 2007-06-04T09:00:00Z,1032.2,40,7,12,11.8,80
M4, 2007-06-04T10:00:00Z,1032.2,50,7,12,12,79
M4, 2007-06-04T11:00:00Z,1032.6,50,8,12,12,78
M4, 2007-06-04T12:00:00Z,1032.6,50,9,12,12.1,79
M4, 2007-06-04T13:00:00Z,1032.4,60,10,14,12.1,79
M4, 2007-06-04T14:00:00Z,1032.2,60,9,14,12.2,79
M4, 2007-06-04T15:00:00Z,1032,60,10,14,12.2,79
M4, 2007-06-04T16:00:00Z,1031.8,50,9,14,12.2,80
M4, 2007-06-04T17:00:00Z,1031.6,50,10,16,12.4,80
M4, 2007-06-04T18:00:00Z,1031.2,60,11,16,12.5,81
M4, 2007-06-04T19:00:00Z,1030.8,50,11,16,12.3,79
M4, 2007-06-04T20:00:00Z,1030.6,60,12,16,12.4,81
M4, 2007-06-04T21:00:00Z,1030.2,50,12,16,12.3,84
M4, 2007-06-04T22:00:00Z,1028.6,60,13,18,12.2,86
M4, 2007-06-04T23:00:00Z,1029,60,14,18,12.2,88
M4, 2007-06-05T00:00:00Z,1029,60,13,19,12.4,87
M4, 2007-06-05T01:00:00Z,1029,60,12,17,12.3,88
M4, 2007-06-05T02:00:00Z,1029.2,70,12,17,12.5,90
M4, 2007-06-05T03:00:00Z,1029,70,11,16,12.4,89
M4, 2007-06-05T04:00:00Z,1029,80,10,14,12.5,91
M4, 2007-06-05T05:00:00Z,1028.4,80,8,12,12.5,91
M4, 2007-06-05T06:00:00Z,1028,70,8,12,12.7,91
